year,month,category,act_type,type,count,parsing_date
2003,3,Other acts,European Central Bank opinions,basic,2,2025-07-01 00:02:53
2003,3,Other acts,European Central Bank opinions,amending,0,2025-07-01 00:02:53
2003,4,Legislative acts - Ordinary legislative procedure,Regulations of the European Parliament and of the Council,basic,1,2025-07-01 00:02:53
2003,4,Legislative acts - Ordinary legislative procedure,Regulations of the European Parliament and of the Council,amending,0,2025-07-01 00:02:53
2003,4,Legislative acts - Ordinary legislative procedure,Directives of the European Parliament and of the Council,basic,1,2025-07-01 00:02:53
2003,4,Legislative acts - Ordinary legislative procedure,Directives of the European Parliament and of the Council,amending,2,2025-07-01 00:02:53
2003,4,Legislative acts - Ordinary legislative procedure,Decisions of the European Parliament and of the Council,basic,0,2025-07-01 00:02:53
2003,4,Legislative acts - Ordinary legislative procedure,Decisions of the European Parliament and of the Council,amending,0,2025-07-01 00:02:53
2003,4,Other legislative acts,Council regulations,basic,5,2025-07-01 00:02:53
2003,4,Other legislative acts,Council regulations,amending,6,2025-07-01 00:02:53
2003,4,Other legislative acts,Council directives,basic,0,2025-07-01 00:02:53
2003,4,Other legislative acts,Council directives,amending,0,2025-07-01 00:02:53
2003,4,Other legislative acts,Council decisions,basic,14,2025-07-01 00:02:53
2003,4,Other legislative acts,Council decisions,amending,1,2025-07-01 00:02:53
2003,4,Non-legislative acts - Delegated acts,Commission delegated regulations,basic,0,2025-07-01 00:02:53
2003,4,Non-legislative acts - Delegated acts,Commission delegated regulations,amending,0,2025-07-01 00:02:53
2003,4,Non-legislative acts - Delegated acts,Commission delegated directives,basic,0,2025-07-01 00:02:53
2003,4,Non-legislative acts - Delegated acts,Commission delegated directives,amending,0,2025-07-01 00:02:53
2003,4,Non-legislative acts - Delegated acts,Commission delegated decisions,basic,0,2025-07-01 00:02:53
2003,4,Non-legislative acts - Delegated acts,Commission delegated decisions,amending,0,2025-07-01 00:02:53
2003,4,Implementing acts,Council implementing regulations,basic,0,2025-07-01 00:02:53
2003,4,Implementing acts,Council implementing regulations,amending,0,2025-07-01 00:02:53
2003,4,Implementing acts,Council implementing decisions,basic,0,2025-07-01 00:02:53
2003,4,Implementing acts,Council implementing decisions,amending,0,2025-07-01 00:02:53
2003,4,Implementing acts,Commission implementing regulations,basic,0,2025-07-01 00:02:53
2003,4,Implementing acts,Commission implementing regulations,amending,0,2025-07-01 00:02:53
2003,4,Implementing acts,Commission implementing directives,basic,0,2025-07-01 00:02:53
2003,4,Implementing acts,Commission implementing directives,amending,0,2025-07-01 00:02:53
2003,4,Implementing acts,Commission implementing decisions,basic,0,2025-07-01 00:02:53
2003,4,Implementing acts,Commission implementing decisions,amending,0,2025-07-01 00:02:53
2003,4,Other acts,Commission regulations,basic,18,2025-07-01 00:02:53
2003,4,Other acts,Commission regulations,amending,32,2025-07-01 00:02:53
2003,4,Other acts,Commission directives,basic,3,2025-07-01 00:02:53
2003,4,Other acts,Commission directives,amending,3,2025-07-01 00:02:53
2003,4,Other acts,Commission decisions,basic,37,2025-07-01 00:02:53
2003,4,Other acts,Commission decisions,amending,10,2025-07-01 00:02:53
2003,4,Other acts,European Central Bank regulations,basic,0,2025-07-01 00:02:53
2003,4,Other acts,European Central Bank regulations,amending,0,2025-07-01 00:02:53
2003,4,Other acts,European Central Bank decisions,basic,0,2025-07-01 00:02:53
2003,4,Other acts,European Central Bank decisions,amending,0,2025-07-01 00:02:53
2003,4,Other acts,European Central Bank guidelines****,basic,0,2025-07-01 00:02:53
2003,4,Other acts,European Central Bank guidelines****,amending,1,2025-07-01 00:02:53
2003,4,Other acts,European Central Bank recommendations,basic,0,2025-07-01 00:02:53
2003,4,Other acts,European Central Bank recommendations,amending,0,2025-07-01 00:02:53
2003,4,Other acts,European Central Bank opinions,basic,2,2025-07-01 00:02:53
2003,4,Other acts,European Central Bank opinions,amending,0,2025-07-01 00:02:53
2003,5,Legislative acts - Ordinary legislative procedure,Regulations of the European Parliament and of the Council,basic,2,2025-07-01 00:02:53
2003,5,Legislative acts - Ordinary legislative procedure,Regulations of the European Parliament and of the Council,amending,0,2025-07-01 00:02:53
2003,5,Legislative acts - Ordinary legislative procedure,Directives of the European Parliament and of the Council,basic,4,2025-07-01 00:02:53
2003,5,Legislative acts - Ordinary legislative procedure,Directives of the European Parliament and of the Council,amending,2,2025-07-01 00:02:53
2003,5,Legislative acts - Ordinary legislative procedure,Decisions of the European Parliament and of the Council,basic,1,2025-07-01 00:02:53
2003,5,Legislative acts - Ordinary legislative procedure,Decisions of the European Parliament and of the Council,amending,0,2025-07-01 00:02:53
2003,5,Other legislative acts,Council regulations,basic,6,2025-07-01 00:02:53
2003,5,Other legislative acts,Council regulations,amending,5,2025-07-01 00:02:53
2003,5,Other legislative acts,Council directives,basic,0,2025-07-01 00:02:53
2003,5,Other legislative acts,Council directives,amending,2,2025-07-01 00:02:53
2003,5,Other legislative acts,Council decisions,basic,24,2025-07-01 00:02:53
2003,5,Other legislative acts,Council decisions,amending,3,2025-07-01 00:02:53
2003,5,Non-legislative acts - Delegated acts,Commission delegated regulations,basic,0,2025-07-01 00:02:53
2003,5,Non-legislative acts - Delegated acts,Commission delegated regulations,amending,0,2025-07-01 00:02:53
2003,5,Non-legislative acts - Delegated acts,Commission delegated directives,basic,0,2025-07-01 00:02:53
2003,5,Non-legislative acts - Delegated acts,Commission delegated directives,amending,0,2025-07-01 00:02:53
2003,5,Non-legislative acts - Delegated acts,Commission delegated decisions,basic,0,2025-07-01 00:02:53
2003,5,Non-legislative acts - Delegated acts,Commission delegated decisions,amending,0,2025-07-01 00:02:53
2003,5,Implementing acts,Council implementing regulations,basic,0,2025-07-01 00:02:53
2003,5,Implementing acts,Council implementing regulations,amending,0,2025-07-01 00:02:53
2003,5,Implementing acts,Council implementing decisions,basic,0,2025-07-01 00:02:53
2003,5,Implementing acts,Council implementing decisions,amending,0,2025-07-01 00:02:53
2003,5,Implementing acts,Commission implementing regulations,basic,0,2025-07-01 00:02:53
2003,5,Implementing acts,Commission implementing regulations,amending,0,2025-07-01 00:02:53
2003,5,Implementing acts,Commission implementing directives,basic,0,2025-07-01 00:02:53
2003,5,Implementing acts,Commission implementing directives,amending,0,2025-07-01 00:02:53
2003,5,Implementing acts,Commission implementing decisions,basic,0,2025-07-01 00:02:53
2003,5,Implementing acts,Commission implementing decisions,amending,0,2025-07-01 00:02:53
2003,5,Other acts,Commission regulations,basic,22,2025-07-01 00:02:53
2003,5,Other acts,Commission regulations,amending,29,2025-07-01 00:02:53
2003,5,Other acts,Commission directives,basic,1,2025-07-01 00:02:53
2003,5,Other acts,Commission directives,amending,2,2025-07-01 00:02:53
2003,5,Other acts,Commission decisions,basic,58,2025-07-01 00:02:53
2003,5,Other acts,Commission decisions,amending,20,2025-07-01 00:02:53
2003,5,Other acts,European Central Bank regulations,basic,0,2025-07-01 00:02:53
2003,5,Other acts,European Central Bank regulations,amending,0,2025-07-01 00:02:53
2003,5,Other acts,European Central Bank decisions,basic,0,2025-07-01 00:02:53
2003,5,Other acts,European Central Bank decisions,amending,0,2025-07-01 00:02:53
2003,5,Other acts,European Central Bank guidelines****,basic,1,2025-07-01 00:02:53
2003,5,Other acts,European Central Bank guidelines****,amending,0,2025-07-01 00:02:53
2003,5,Other acts,European Central Bank recommendations,basic,1,2025-07-01 00:02:53
2003,5,Other acts,European Central Bank recommendations,amending,0,2025-07-01 00:02:53
2003,5,Other acts,European Central Bank opinions,basic,1,2025-07-01 00:02:53
2003,5,Other acts,European Central Bank opinions,amending,0,2025-07-01 00:02:53
2003,6,Legislative acts - Ordinary legislative procedure,Regulations of the European Parliament and of the Council,basic,1,2025-07-01 00:02:53
2003,6,Legislative acts - Ordinary legislative procedure,Regulations of the European Parliament and of the Council,amending,2,2025-07-01 00:02:53
2003,6,Legislative acts - Ordinary legislative procedure,Directives of the European Parliament and of the Council,basic,4,2025-07-01 00:02:53
2003,6,Legislative acts - Ordinary legislative procedure,Directives of the European Parliament and of the Council,amending,4,2025-07-01 00:02:53
2003,6,Legislative acts - Ordinary legislative procedure,Decisions of the European Parliament and of the Council,basic,4,2025-07-01 00:02:53
2003,6,Legislative acts - Ordinary legislative procedure,Decisions of the European Parliament and of the Council,amending,1,2025-07-01 00:02:53
2003,6,Other legislative acts,Council regulations,basic,13,2025-07-01 00:02:53
2003,6,Other legislative acts,Council regulations,amending,17,2025-07-01 00:02:53
2003,6,Other legislative acts,Council directives,basic,2,2025-07-01 00:02:53
2003,6,Other legislative acts,Council directives,amending,2,2025-07-01 00:02:53
2003,6,Other legislative acts,Council decisions,basic,16,2025-07-01 00:02:53
2003,6,Other legislative acts,Council decisions,amending,10,2025-07-01 00:02:53
2003,6,Non-legislative acts - Delegated acts,Commission delegated regulations,basic,0,2025-07-01 00:02:53
2003,6,Non-legislative acts - Delegated acts,Commission delegated regulations,amending,0,2025-07-01 00:02:53
2003,6,Non-legislative acts - Delegated acts,Commission delegated directives,basic,0,2025-07-01 00:02:53
2003,6,Non-legislative acts - Delegated acts,Commission delegated directives,amending,0,2025-07-01 00:02:53
2003,6,Non-legislative acts - Delegated acts,Commission delegated decisions,basic,0,2025-07-01 00:02:53
2003,6,Non-legislative acts - Delegated acts,Commission delegated decisions,amending,0,2025-07-01 00:02:53
2003,6,Implementing acts,Council implementing regulations,basic,0,2025-07-01 00:02:53
2003,6,Implementing acts,Council implementing regulations,amending,0,2025-07-01 00:02:53
2003,6,Implementing acts,Council implementing decisions,basic,0,2025-07-01 00:02:53
2003,6,Implementing acts,Council implementing decisions,amending,0,2025-07-01 00:02:53
2003,6,Implementing acts,Commission implementing regulations,basic,0,2025-07-01 00:02:53
2003,6,Implementing acts,Commission implementing regulations,amending,0,2025-07-01 00:02:53
2003,6,Implementing acts,Commission implementing directives,basic,0,2025-07-01 00:02:53
2003,6,Implementing acts,Commission implementing directives,amending,0,2025-07-01 00:02:53
2003,6,Implementing acts,Commission implementing decisions,basic,0,2025-07-01 00:02:53
2003,6,Implementing acts,Commission implementing decisions,amending,0,2025-07-01 00:02:53
2003,6,Other acts,Commission regulations,basic,23,2025-07-01 00:02:53
2003,6,Other acts,Commission regulations,amending,30,2025-07-01 00:02:53
2003,6,Other acts,Commission directives,basic,0,2025-07-01 00:02:53
2003,6,Other acts,Commission directives,amending,6,2025-07-01 00:02:53
2003,6,Other acts,Commission decisions,basic,46,2025-07-01 00:02:53
2003,6,Other acts,Commission decisions,amending,6,2025-07-01 00:02:53
2003,6,Other acts,European Central Bank regulations,basic,0,2025-07-01 00:02:53
2003,6,Other acts,European Central Bank regulations,amending,0,2025-07-01 00:02:53
2003,6,Other acts,European Central Bank decisions,basic,0,2025-07-01 00:02:53
2003,6,Other acts,European Central Bank decisions,amending,0,2025-07-01 00:02:53
2003,6,Other acts,European Central Bank guidelines****,basic,0,2025-07-01 00:02:53
2003,6,Other acts,European Central Bank guidelines****,amending,0,2025-07-01 00:02:53
2003,6,Other acts,European Central Bank recommendations,basic,0,2025-07-01 00:02:53
2003,6,Other acts,European Central Bank recommendations,amending,0,2025-07-01 00:02:53
2003,6,Other acts,European Central Bank opinions,basic,4,2025-07-01 00:02:53
2003,6,Other acts,European Central Bank opinions,amending,0,2025-07-01 00:02:53
2003,7,Legislative acts - Ordinary legislative procedure,Regulations of the European Parliament and of the Council,basic,5,2025-07-01 00:02:53
2003,7,Legislative acts - Ordinary legislative procedure,Regulations of the European Parliament and of the Council,amending,6,2025-07-01 00:02:53
2003,7,Legislative acts - Ordinary legislative procedure,Directives of the European Parliament and of the Council,basic,1,2025-07-01 00:02:53
2003,7,Legislative acts - Ordinary legislative procedure,Directives of the European Parliament and of the Council,amending,2,2025-07-01 00:02:53
2003,7,Legislative acts - Ordinary legislative procedure,Decisions of the European Parliament and of the Council,basic,1,2025-07-01 00:02:53
2003,7,Legislative acts - Ordinary legislative procedure,Decisions of the European Parliament and of the Council,amending,0,2025-07-01 00:02:53
2003,7,Other legislative acts,Council regulations,basic,7,2025-07-01 00:02:53
2003,7,Other legislative acts,Council regulations,amending,3,2025-07-01 00:02:53
2003,7,Other legislative acts,Council directives,basic,1,2025-07-01 00:02:53
2003,7,Other legislative acts,Council directives,amending,0,2025-07-01 00:02:53
2003,7,Other legislative acts,Council decisions,basic,22,2025-07-01 00:02:53
2003,7,Other legislative acts,Council decisions,amending,3,2025-07-01 00:02:53
2003,7,Non-legislative acts - Delegated acts,Commission delegated regulations,basic,0,2025-07-01 00:02:53
2003,7,Non-legislative acts - Delegated acts,Commission delegated regulations,amending,0,2025-07-01 00:02:53
2003,7,Non-legislative acts - Delegated acts,Commission delegated directives,basic,0,2025-07-01 00:02:53
2003,7,Non-legislative acts - Delegated acts,Commission delegated directives,amending,0,2025-07-01 00:02:53
2003,7,Non-legislative acts - Delegated acts,Commission delegated decisions,basic,0,2025-07-01 00:02:53
2003,7,Non-legislative acts - Delegated acts,Commission delegated decisions,amending,0,2025-07-01 00:02:53
2003,7,Implementing acts,Council implementing regulations,basic,0,2025-07-01 00:02:53
2003,7,Implementing acts,Council implementing regulations,amending,0,2025-07-01 00:02:53
2003,7,Implementing acts,Council implementing decisions,basic,0,2025-07-01 00:02:53
2003,7,Implementing acts,Council implementing decisions,amending,0,2025-07-01 00:02:53
2003,7,Implementing acts,Commission implementing regulations,basic,0,2025-07-01 00:02:53
2003,7,Implementing acts,Commission implementing regulations,amending,0,2025-07-01 00:02:53
2003,7,Implementing acts,Commission implementing directives,basic,0,2025-07-01 00:02:53
2003,7,Implementing acts,Commission implementing directives,amending,0,2025-07-01 00:02:53
2003,7,Implementing acts,Commission implementing decisions,basic,0,2025-07-01 00:02:53
2003,7,Implementing acts,Commission implementing decisions,amending,0,2025-07-01 00:02:53
2003,7,Other acts,Commission regulations,basic,25,2025-07-01 00:02:53
2003,7,Other acts,Commission regulations,amending,34,2025-07-01 00:02:53
2003,7,Other acts,Commission directives,basic,0,2025-07-01 00:02:53
2003,7,Other acts,Commission directives,amending,6,2025-07-01 00:02:53
2003,7,Other acts,Commission decisions,basic,56,2025-07-01 00:02:53
2003,7,Other acts,Commission decisions,amending,20,2025-07-01 00:02:53
2003,7,Other acts,European Central Bank regulations,basic,0,2025-07-01 00:02:53
2003,7,Other acts,European Central Bank regulations,amending,0,2025-07-01 00:02:53
2003,7,Other acts,European Central Bank decisions,basic,0,2025-07-01 00:02:53
2003,7,Other acts,European Central Bank decisions,amending,0,2025-07-01 00:02:53
2003,7,Other acts,European Central Bank guidelines****,basic,0,2025-07-01 00:02:53
2003,7,Other acts,European Central Bank guidelines****,amending,0,2025-07-01 00:02:53
2003,7,Other acts,European Central Bank recommendations,basic,0,2025-07-01 00:02:53
2003,7,Other acts,European Central Bank recommendations,amending,0,2025-07-01 00:02:53
2003,7,Other acts,European Central Bank opinions,basic,2,2025-07-01 00:02:53
2003,7,Other acts,European Central Bank opinions,amending,0,2025-07-01 00:02:53
2003,8,Legislative acts - Ordinary legislative procedure,Regulations of the European Parliament and of the Council,basic,0,2025-07-01 00:02:53
2003,8,Legislative acts - Ordinary legislative procedure,Regulations of the European Parliament and of the Council,amending,0,2025-07-01 00:02:53
2003,8,Legislative acts - Ordinary legislative procedure,Directives of the European Parliament and of the Council,basic,0,2025-07-01 00:02:53
2003,8,Legislative acts - Ordinary legislative procedure,Directives of the European Parliament and of the Council,amending,0,2025-07-01 00:02:53
2003,8,Legislative acts - Ordinary legislative procedure,Decisions of the European Parliament and of the Council,basic,0,2025-07-01 00:02:53
2003,8,Legislative acts - Ordinary legislative procedure,Decisions of the European Parliament and of the Council,amending,0,2025-07-01 00:02:53
2003,8,Other legislative acts,Council regulations,basic,1,2025-07-01 00:02:53
2003,8,Other legislative acts,Council regulations,amending,0,2025-07-01 00:02:53
2003,8,Other legislative acts,Council directives,basic,0,2025-07-01 00:02:53
2003,8,Other legislative acts,Council directives,amending,0,2025-07-01 00:02:53
2003,8,Other legislative acts,Council decisions,basic,1,2025-07-01 00:02:53
2003,8,Other legislative acts,Council decisions,amending,0,2025-07-01 00:02:53
2003,8,Non-legislative acts - Delegated acts,Commission delegated regulations,basic,0,2025-07-01 00:02:53
2003,8,Non-legislative acts - Delegated acts,Commission delegated regulations,amending,0,2025-07-01 00:02:53
2003,8,Non-legislative acts - Delegated acts,Commission delegated directives,basic,0,2025-07-01 00:02:53
2003,8,Non-legislative acts - Delegated acts,Commission delegated directives,amending,0,2025-07-01 00:02:53
2003,8,Non-legislative acts - Delegated acts,Commission delegated decisions,basic,0,2025-07-01 00:02:53
2003,8,Non-legislative acts - Delegated acts,Commission delegated decisions,amending,0,2025-07-01 00:02:53
2003,8,Implementing acts,Council implementing regulations,basic,0,2025-07-01 00:02:53
2003,8,Implementing acts,Council implementing regulations,amending,0,2025-07-01 00:02:53
2003,8,Implementing acts,Council implementing decisions,basic,0,2025-07-01 00:02:53
2003,8,Implementing acts,Council implementing decisions,amending,0,2025-07-01 00:02:53
2003,8,Implementing acts,Commission implementing regulations,basic,0,2025-07-01 00:02:53
2003,8,Implementing acts,Commission implementing regulations,amending,0,2025-07-01 00:02:53
2003,8,Implementing acts,Commission implementing directives,basic,0,2025-07-01 00:02:53
2003,8,Implementing acts,Commission implementing directives,amending,0,2025-07-01 00:02:53
2003,8,Implementing acts,Commission implementing decisions,basic,0,2025-07-01 00:02:53
2003,8,Implementing acts,Commission implementing decisions,amending,0,2025-07-01 00:02:53
2003,8,Other acts,Commission regulations,basic,33,2025-07-01 00:02:53
2003,8,Other acts,Commission regulations,amending,45,2025-07-01 00:02:53
2003,8,Other acts,Commission directives,basic,1,2025-07-01 00:02:53
2003,8,Other acts,Commission directives,amending,3,2025-07-01 00:02:53
2003,8,Other acts,Commission decisions,basic,39,2025-07-01 00:02:53
2003,8,Other acts,Commission decisions,amending,8,2025-07-01 00:02:53
2003,8,Other acts,European Central Bank regulations,basic,0,2025-07-01 00:02:53
2003,8,Other acts,European Central Bank regulations,amending,0,2025-07-01 00:02:53
2003,8,Other acts,European Central Bank decisions,basic,0,2025-07-01 00:02:53
2003,8,Other acts,European Central Bank decisions,amending,0,2025-07-01 00:02:53
2003,8,Other acts,European Central Bank guidelines****,basic,0,2025-07-01 00:02:53
2003,8,Other acts,European Central Bank guidelines****,amending,0,2025-07-01 00:02:53
2003,8,Other acts,European Central Bank recommendations,basic,0,2025-07-01 00:02:53
2003,8,Other acts,European Central Bank recommendations,amending,0,2025-07-01 00:02:53
2003,8,Other acts,European Central Bank opinions,basic,4,2025-07-01 00:02:53
2003,8,Other acts,European Central Bank opinions,amending,0,2025-07-01 00:02:53
2003,9,Legislative acts - Ordinary legislative procedure,Regulations of the European Parliament and of the Council,basic,4,2025-07-01 00:02:53
2003,9,Legislative acts - Ordinary legislative procedure,Regulations of the European Parliament and of the Council,amending,1,2025-07-01 00:02:53
2003,9,Legislative acts - Ordinary legislative procedure,Directives of the European Parliament and of the Council,basic,0,2025-07-01 00:02:53
2003,9,Legislative acts - Ordinary legislative procedure,Directives of the European Parliament and of the Council,amending,0,2025-07-01 00:02:53
2003,9,Legislative acts - Ordinary legislative procedure,Decisions of the European Parliament and of the Council,basic,0,2025-07-01 00:02:53
2003,9,Legislative acts - Ordinary legislative procedure,Decisions of the European Parliament and of the Council,amending,0,2025-07-01 00:02:53
2003,9,Other legislative acts,Council regulations,basic,10,2025-07-01 00:02:53
2003,9,Other legislative acts,Council regulations,amending,8,2025-07-01 00:02:53
2003,9,Other legislative acts,Council directives,basic,2,2025-07-01 00:02:53
2003,9,Other legislative acts,Council directives,amending,0,2025-07-01 00:02:53
2003,9,Other legislative acts,Council decisions,basic,19,2025-07-01 00:02:53
2003,9,Other legislative acts,Council decisions,amending,2,2025-07-01 00:02:53
2003,9,Non-legislative acts - Delegated acts,Commission delegated regulations,basic,0,2025-07-01 00:02:53
2003,9,Non-legislative acts - Delegated acts,Commission delegated regulations,amending,0,2025-07-01 00:02:53
2003,9,Non-legislative acts - Delegated acts,Commission delegated directives,basic,0,2025-07-01 00:02:53
2003,9,Non-legislative acts - Delegated acts,Commission delegated directives,amending,0,2025-07-01 00:02:53
2003,9,Non-legislative acts - Delegated acts,Commission delegated decisions,basic,0,2025-07-01 00:02:53
2003,9,Non-legislative acts - Delegated acts,Commission delegated decisions,amending,0,2025-07-01 00:02:53
2003,9,Implementing acts,Council implementing regulations,basic,0,2025-07-01 00:02:53
2003,9,Implementing acts,Council implementing regulations,amending,0,2025-07-01 00:02:53
2003,9,Implementing acts,Council implementing decisions,basic,0,2025-07-01 00:02:53
2003,9,Implementing acts,Council implementing decisions,amending,0,2025-07-01 00:02:53
2003,9,Implementing acts,Commission implementing regulations,basic,0,2025-07-01 00:02:53
2003,9,Implementing acts,Commission implementing regulations,amending,0,2025-07-01 00:02:53
2003,9,Implementing acts,Commission implementing directives,basic,0,2025-07-01 00:02:53
2003,9,Implementing acts,Commission implementing directives,amending,0,2025-07-01 00:02:53
2003,9,Implementing acts,Commission implementing decisions,basic,0,2025-07-01 00:02:53
2003,9,Implementing acts,Commission implementing decisions,amending,0,2025-07-01 00:02:53
2003,9,Other acts,Commission regulations,basic,42,2025-07-01 00:02:53
2003,9,Other acts,Commission regulations,amending,15,2025-07-01 00:02:53
2003,9,Other acts,Commission directives,basic,1,2025-07-01 00:02:53
2003,9,Other acts,Commission directives,amending,4,2025-07-01 00:02:53
2003,9,Other acts,Commission decisions,basic,42,2025-07-01 00:02:53
2003,9,Other acts,Commission decisions,amending,4,2025-07-01 00:02:53
2003,9,Other acts,European Central Bank regulations,basic,1,2025-07-01 00:02:53
2003,9,Other acts,European Central Bank regulations,amending,1,2025-07-01 00:02:53
2003,9,Other acts,European Central Bank decisions,basic,0,2025-07-01 00:02:53
2003,9,Other acts,European Central Bank decisions,amending,0,2025-07-01 00:02:53
2003,9,Other acts,European Central Bank guidelines****,basic,0,2025-07-01 00:02:53
2003,9,Other acts,European Central Bank guidelines****,amending,0,2025-07-01 00:02:53
2003,9,Other acts,European Central Bank recommendations,basic,0,2025-07-01 00:02:53
2003,9,Other acts,European Central Bank recommendations,amending,0,2025-07-01 00:02:53
2003,9,Other acts,European Central Bank opinions,basic,4,2025-07-01 00:02:53
2003,9,Other acts,European Central Bank opinions,amending,0,2025-07-01 00:02:53
2003,10,Legislative acts - Ordinary legislative procedure,Regulations of the European Parliament and of the Council,basic,1,2025-07-01 00:02:53
2003,10,Legislative acts - Ordinary legislative procedure,Regulations of the European Parliament and of the Council,amending,0,2025-07-01 00:02:53
2003,10,Legislative acts - Ordinary legislative procedure,Directives of the European Parliament and of the Council,basic,1,2025-07-01 00:02:53
2003,10,Legislative acts - Ordinary legislative procedure,Directives of the European Parliament and of the Council,amending,0,2025-07-01 00:02:53
2003,10,Legislative acts - Ordinary legislative procedure,Decisions of the European Parliament and of the Council,basic,2,2025-07-01 00:02:53
2003,10,Legislative acts - Ordinary legislative procedure,Decisions of the European Parliament and of the Council,amending,0,2025-07-01 00:02:53
2003,10,Other legislative acts,Council regulations,basic,4,2025-07-01 00:02:53
2003,10,Other legislative acts,Council regulations,amending,7,2025-07-01 00:02:53
2003,10,Other legislative acts,Council directives,basic,1,2025-07-01 00:02:53
2003,10,Other legislative acts,Council directives,amending,2,2025-07-01 00:02:53
2003,10,Other legislative acts,Council decisions,basic,17,2025-07-01 00:02:53
2003,10,Other legislative acts,Council decisions,amending,3,2025-07-01 00:02:53
2003,10,Non-legislative acts - Delegated acts,Commission delegated regulations,basic,0,2025-07-01 00:02:53
2003,10,Non-legislative acts - Delegated acts,Commission delegated regulations,amending,0,2025-07-01 00:02:53
2003,10,Non-legislative acts - Delegated acts,Commission delegated directives,basic,0,2025-07-01 00:02:53
2003,10,Non-legislative acts - Delegated acts,Commission delegated directives,amending,0,2025-07-01 00:02:53
2003,10,Non-legislative acts - Delegated acts,Commission delegated decisions,basic,0,2025-07-01 00:02:53
2003,10,Non-legislative acts - Delegated acts,Commission delegated decisions,amending,0,2025-07-01 00:02:53
2003,10,Implementing acts,Council implementing regulations,basic,0,2025-07-01 00:02:53
2003,10,Implementing acts,Council implementing regulations,amending,0,2025-07-01 00:02:53
2003,10,Implementing acts,Council implementing decisions,basic,0,2025-07-01 00:02:53
2003,10,Implementing acts,Council implementing decisions,amending,0,2025-07-01 00:02:53
2003,10,Implementing acts,Commission implementing regulations,basic,0,2025-07-01 00:02:53
2003,10,Implementing acts,Commission implementing regulations,amending,0,2025-07-01 00:02:53
2003,10,Implementing acts,Commission implementing directives,basic,0,2025-07-01 00:02:53
2003,10,Implementing acts,Commission implementing directives,amending,0,2025-07-01 00:02:53
2003,10,Implementing acts,Commission implementing decisions,basic,0,2025-07-01 00:02:53
2003,10,Implementing acts,Commission implementing decisions,amending,0,2025-07-01 00:02:53
2003,10,Other acts,Commission regulations,basic,32,2025-07-01 00:02:53
2003,10,Other acts,Commission regulations,amending,24,2025-07-01 00:02:53
2003,10,Other acts,Commission directives,basic,3,2025-07-01 00:02:53
2003,10,Other acts,Commission directives,amending,2,2025-07-01 00:02:53
2003,10,Other acts,Commission decisions,basic,43,2025-07-01 00:02:53
2003,10,Other acts,Commission decisions,amending,12,2025-07-01 00:02:53
2003,10,Other acts,European Central Bank regulations,basic,0,2025-07-01 00:02:53
2003,10,Other acts,European Central Bank regulations,amending,0,2025-07-01 00:02:53
2003,10,Other acts,European Central Bank decisions,basic,0,2025-07-01 00:02:53
2003,10,Other acts,European Central Bank decisions,amending,1,2025-07-01 00:02:53
2003,10,Other acts,European Central Bank guidelines****,basic,1,2025-07-01 00:02:53
2003,10,Other acts,European Central Bank guidelines****,amending,0,2025-07-01 00:02:53
2003,10,Other acts,European Central Bank recommendations,basic,1,2025-07-01 00:02:53
2003,10,Other acts,European Central Bank recommendations,amending,0,2025-07-01 00:02:53
2003,10,Other acts,European Central Bank opinions,basic,2,2025-07-01 00:02:53
2003,10,Other acts,European Central Bank opinions,amending,0,2025-07-01 00:02:53
2003,11,Legislative acts - Ordinary legislative procedure,Regulations of the European Parliament and of the Council,basic,4,2025-07-01 00:02:53
2003,11,Legislative acts - Ordinary legislative procedure,Regulations of the European Parliament and of the Council,amending,1,2025-07-01 00:02:53
2003,11,Legislative acts - Ordinary legislative procedure,Directives of the European Parliament and of the Council,basic,6,2025-07-01 00:02:53
2003,11,Legislative acts - Ordinary legislative procedure,Directives of the European Parliament and of the Council,amending,2,2025-07-01 00:02:53
2003,11,Legislative acts - Ordinary legislative procedure,Decisions of the European Parliament and of the Council,basic,1,2025-07-01 00:02:53
2003,11,Legislative acts - Ordinary legislative procedure,Decisions of the European Parliament and of the Council,amending,1,2025-07-01 00:02:53
2003,11,Other legislative acts,Council regulations,basic,4,2025-07-01 00:02:53
2003,11,Other legislative acts,Council regulations,amending,4,2025-07-01 00:02:53
2003,11,Other legislative acts,Council directives,basic,2,2025-07-01 00:02:53
2003,11,Other legislative acts,Council directives,amending,0,2025-07-01 00:02:53
2003,11,Other legislative acts,Council decisions,basic,19,2025-07-01 00:02:53
2003,11,Other legislative acts,Council decisions,amending,6,2025-07-01 00:02:53
2003,11,Non-legislative acts - Delegated acts,Commission delegated regulations,basic,0,2025-07-01 00:02:53
2003,11,Non-legislative acts - Delegated acts,Commission delegated regulations,amending,0,2025-07-01 00:02:53
2003,11,Non-legislative acts - Delegated acts,Commission delegated directives,basic,0,2025-07-01 00:02:53
2003,11,Non-legislative acts - Delegated acts,Commission delegated directives,amending,0,2025-07-01 00:02:53
2003,11,Non-legislative acts - Delegated acts,Commission delegated decisions,basic,0,2025-07-01 00:02:53
2003,11,Non-legislative acts - Delegated acts,Commission delegated decisions,amending,0,2025-07-01 00:02:53
2003,11,Implementing acts,Council implementing regulations,basic,0,2025-07-01 00:02:53
