"Total","48","10"
"Total","48"
"Statistics for","2016","12"
"","Adopted acts"
"","Basic","Amending"
"Legislative acts - Ordinary legislative procedure"
"Regulations of the European Parliament and of the Council","2","3"
"Directives of the European Parliament and of the Council","2","1"
"Decisions of the European Parliament and of the Council","1","0"
"Total","5","4"
"Total","5"
"Other legislative acts"
"Council regulations","2","5"
"Council directives","1","1"
"Council decisions","17","14"
"Total","20","20"
"Total","20"
"Non-legislative acts"
"Delegated acts"
"Commission delegated regulations","4","5"
"Commission delegated directives","0","0"
"Commission delegated decisions","0","0"
"Total","4","5"
"Total","4"
"Implementing acts"
"Council implementing regulations","0","1"
"Council implementing decisions","1","1"
"Commission implementing regulations","42","20"
"Commission implementing directives","0","1"
"Commission implementing decisions","37","10"
"Total","80","33"
"Total","80"
"Other acts"
"Commission regulations","7","3"
"Commission directives","0","1"
"Commission decisions","34","0"
"European Central Bank regulations","0","0"
"European Central Bank decisions","0","0"
"European Central Bank guidelines****","0","1"
"European Central Bank recommendations","2","0"
"European Central Bank opinions","4","0"
"Total","47","5"
"Total","47"
"Statistics for","2017","1"
"","Adopted acts"
"","Basic","Amending"
"Legislative acts - Ordinary legislative procedure"
"Regulations of the European Parliament and of the Council","0","0"
"Directives of the European Parliament and of the Council","0","0"
"Decisions of the European Parliament and of the Council","0","0"
"Total","0","0"
"Total","0"
"Other legislative acts"
"Council regulations","1","1"
"Council directives","0","0"
"Council decisions","8","4"
"Total","9","5"
"Total","9"
"Non-legislative acts"
"Delegated acts"
"Commission delegated regulations","2","2"
"Commission delegated directives","0","0"
"Commission delegated decisions","0","0"
"Total","2","2"
"Total","2"
"Implementing acts"
"Council implementing regulations","1","2"
"Council implementing decisions","0","0"
"Commission implementing regulations","19","8"
"Commission implementing directives","0","0"
"Commission implementing decisions","7","8"
"Total","27","18"
"Total","27"
"Other acts"
"Commission regulations","0","7"
"Commission directives","1","0"
"Commission decisions","38","4"
"European Central Bank regulations","0","0"
"European Central Bank decisions","0","5"
"European Central Bank guidelines****","0","0"
"European Central Bank recommendations","0","0"
"European Central Bank opinions","0","0"
"Total","39","16"
"Total","39"
"Statistics for","2017","2"
"","Adopted acts"
"","Basic","Amending"
"Legislative acts - Ordinary legislative procedure"
"Regulations of the European Parliament and of the Council","2","2"
"Directives of the European Parliament and of the Council","0","0"
"Decisions of the European Parliament and of the Council","0","0"
"Total","2","2"
"Total","2"
"Other legislative acts"
"Council regulations","0","3"
"Council directives","0","0"
"Council decisions","24","6"
"Total","24","9"
"Total","24"
"Non-legislative acts"
"Delegated acts"
"Commission delegated regulations","2","8"
"Commission delegated directives","0","0"
"Commission delegated decisions","0","0"
"Total","2","8"
"Total","2"
"Implementing acts"
"Council implementing regulations","0","1"
"Council implementing decisions","3","3"
"Commission implementing regulations","34","16"
"Commission implementing directives","0","0"
"Commission implementing decisions","13","5"
"Total","50","25"
"Total","50"
"Other acts"
"Commission regulations","3","12"
"Commission directives","0","0"
"Commission decisions","30","0"
"European Central Bank regulations","0","0"
"European Central Bank decisions","1","0"
"European Central Bank guidelines****","0","1"
"European Central Bank recommendations","0","0"
"European Central Bank opinions","4","0"
"Total","38","13"
"Total","38"
"Statistics for","2017","3"
"","Adopted acts"
"","Basic","Amending"
"Legislative acts - Ordinary legislative procedure"
"Regulations of the European Parliament and of the Council","1","4"
"Directives of the European Parliament and of the Council","1","0"
"Decisions of the European Parliament and of the Council","0","0"
"Total","2","4"
"Total","2"
"Other legislative acts"
"Council regulations","0","3"
"Council directives","0","1"
"Council decisions","24","6"
"Total","24","10"
"Total","24"
"Non-legislative acts"
"Delegated acts"
"Commission delegated regulations","4","4"
"Commission delegated directives","0","3"
"Commission delegated decisions","0","0"
"Total","4","7"
"Total","4"
"Implementing acts"
"Council implementing regulations","0","12"
"Council implementing decisions","3","9"
"Commission implementing regulations","31","18"
"Commission implementing directives","0","0"
"Commission implementing decisions","10","8"
"Total","44","47"
"Total","44"
"Other acts"
"Commission regulations","4","10"
"Commission directives","0","1"
"Commission decisions","48","0"
"European Central Bank regulations","0","0"
"European Central Bank decisions","0","0"
"European Central Bank guidelines****","0","0"
"European Central Bank recommendations","1","0"
"European Central Bank opinions","5","0"
"Total","58","11"
"Total","58"
"Statistics for","2017","4"
"","Adopted acts"
"","Basic","Amending"
"Legislative acts - Ordinary legislative procedure"
"Regulations of the European Parliament and of the Council","2","0"
"Directives of the European Parliament and of the Council","0","0"
"Decisions of the European Parliament and of the Council","1","0"
"Total","3","0"
"Total","3"
"Other legislative acts"
"Council regulations","0","3"
"Council directives","0","0"
"Council decisions","22","5"
"Total","22","8"
"Total","22"
"Non-legislative acts"
"Delegated acts"
"Commission delegated regulations","3","2"
"Commission delegated directives","0","0"
"Commission delegated decisions","0","0"
"Total","3","2"
"Total","3"
"Implementing acts"
"Council implementing regulations","0","2"
"Council implementing decisions","1","1"
"Commission implementing regulations","20","13"
"Commission implementing directives","0","0"
"Commission implementing decisions","7","3"
"Total","28","19"
"Total","28"
"Other acts"
"Commission regulations","5","6"
"Commission directives","0","0"
"Commission decisions","25","1"
"European Central Bank regulations","0","0"
"European Central Bank decisions","1","0"
"European Central Bank guidelines****","1","0"
"European Central Bank recommendations","1","0"
"European Central Bank opinions","6","0"
"Total","39","7"
"Total","39"
"Statistics for","2017","5"
"","Adopted acts"
"","Basic","Amending"
"Legislative acts - Ordinary legislative procedure"
"Regulations of the European Parliament and of the Council","5","3"
"Directives of the European Parliament and of the Council","0","2"
"Decisions of the European Parliament and of the Council","2","0"
"Total","7","5"
"Total","7"
"Other legislative acts"
"Council regulations","0","0"
"Council directives","0","1"
"Council decisions","26","3"
"Total","26","4"
"Total","26"
"Non-legislative acts"
"Delegated acts"
"Commission delegated regulations","4","3"
"Commission delegated directives","0","0"
"Commission delegated decisions","0","0"
"Total","4","3"
"Total","4"
"Implementing acts"
"Council implementing regulations","0","4"
"Council implementing decisions","6","3"
"Commission implementing regulations","37","19"
"Commission implementing directives","0","0"
"Commission implementing decisions","12","9"
"Total","55","35"
"Total","55"
"Other acts"
"Commission regulations","3","8"
"Commission directives","0","3"
"Commission decisions","41","0"
"European Central Bank regulations","0","0"
"European Central Bank decisions","2","3"
"European Central Bank guidelines****","0","1"
"European Central Bank recommendations","0","0"
"European Central Bank opinions","5","0"
"Total","51","15"
"Total","51"
"Statistics for","2017","6"
"","Adopted acts"
"","Basic","Amending"
"Legislative acts - Ordinary legislative procedure"
"Regulations of the European Parliament and of the Council","5","0"
"Directives of the European Parliament and of the Council","1","0"
"Decisions of the European Parliament and of the Council","0","0"
"Total","6","0"
"Total","6"
"Other legislative acts"
"Council regulations","0","5"
"Council directives","0","0"
"Council decisions","22","7"
"Total","22","12"
"Total","22"
"Non-legislative acts"
"Delegated acts"
"Commission delegated regulations","4","10"
"Commission delegated directives","0","0"
"Commission delegated decisions","1","0"
"Total","5","10"
"Total","5"
"Implementing acts"
"Council implementing regulations","0","3"
"Council implementing decisions","1","4"
"Commission implementing regulations","46","26"
"Commission implementing directives","0","0"
"Commission implementing decisions","15","5"
"Total","62","38"
"Total","62"
"Other acts"
"Commission regulations","0","12"
"Commission directives","0","0"
"Commission decisions","49","0"
"European Central Bank regulations","0","0"
"European Central Bank decisions","1","1"
"European Central Bank guidelines****","0","1"
"European Central Bank recommendations","1","0"
"European Central Bank opinions","6","0"
"Total","57","14"
"Total","57"
"Statistics for","2017","7"
"","Adopted acts"
"","Basic","Amending"
"Legislative acts - Ordinary legislative procedure"
"Regulations of the European Parliament and of the Council","1","2"
"Directives of the European Parliament and of the Council","1","0"
"Decisions of the European Parliament and of the Council","1","0"
"Total","3","2"
"Total","3"
"Other legislative acts"
"Council regulations","0","3"
"Council directives","0","0"
"Council decisions","18","10"
"Total","18","13"
"Total","18"
"Non-legislative acts"
"Delegated acts"
"Commission delegated regulations","2","4"
"Commission delegated directives","0","0"
"Commission delegated decisions","0","0"
"Total","2","4"
"Total","2"
"Implementing acts"
"Council implementing regulations","0","3"
"Council implementing decisions","0","4"
"Commission implementing regulations","30","17"
"Commission implementing directives","0","1"
"Commission implementing decisions","21","6"
"Total","51","31"
"Total","51"
"Other acts"
"Commission regulations","3","11"
"Commission directives","0","0"
"Commission decisions","48","1"
"European Central Bank regulations","0","0"
"European Central Bank decisions","1","0"
"European Central Bank guidelines****","0","0"
"European Central Bank recommendations","0","0"
"European Central Bank opinions","1","0"
"Total","53","12"
"Total","53"
"Statistics for","2017","8"
"","Adopted acts"
"","Basic","Amending"
"Legislative acts - Ordinary legislative procedure"
"Regulations of the European Parliament and of the Council","0","0"
"Directives of the European Parliament and of the Council","0","0"
"Decisions of the European Parliament and of the Council","0","0"
"Total","0","0"
"Total","0"
"Other legislative acts"
"Council regulations","1","2"
"Council directives","0","0"
"Council decisions","4","4"
"Total","5","6"
"Total","5"
"Non-legislative acts"
"Delegated acts"
"Commission delegated regulations","2","7"
"Commission delegated directives","0","1"
"Commission delegated decisions","0","0"
"Total","2","8"
"Total","2"
"Implementing acts"
"Council implementing regulations","1","1"
"Council implementing decisions","0","3"
"Commission implementing regulations","20","23"
"Commission implementing directives","0","0"
"Commission implementing decisions","12","8"
"Total","33","35"
"Total","33"
"Other acts"
"Commission regulations","8","7"
"Commission directives","0","0"
"Commission decisions","41","3"
"European Central Bank regulations","1","1"
"European Central Bank decisions","0","1"
"European Central Bank guidelines****","0","0"
"European Central Bank recommendations","1","0"
"European Central Bank opinions","8","0"
"Total","59","12"
"Total","59"
"Statistics for","2017","9"
"","Adopted acts"
"","Basic","Amending"
"Legislative acts - Ordinary legislative procedure"
"Regulations of the European Parliament and of the Council","3","0"
"Directives of the European Parliament and of the Council","1","0"
"Decisions of the European Parliament and of the Council","1","1"
"Total","5","1"
"Total","5"
"Other legislative acts"
"Council regulations","1","2"
"Council directives","0","0"
"Council decisions","19","5"
"Total","20","7"
"Total","20"
"Non-legislative acts"
"Delegated acts"
"Commission delegated regulations","10","8"
"Commission delegated directives","0","0"
"Commission delegated decisions","0","2"
"Total","10","10"
"Total","10"
"Implementing acts"
"Council implementing regulations","0","3"
"Council implementing decisions","4","2"
"Commission implementing regulations","24","17"
"Commission implementing directives","0","0"
"Commission implementing decisions","2","3"
"Total","30","25"
"Total","30"
"Other acts"
"Commission regulations","4","1"
"Commission directives","1","0"
"Commission decisions","26","1"
"European Central Bank regulations","0","0"
"European Central Bank decisions","0","1"
"European Central Bank guidelines****","0","1"
"European Central Bank recommendations","1","0"
"European Central Bank opinions","3","0"
"Total","35","4"
"Total","35"
"Statistics for","2017","10"
"","Adopted acts"
"","Basic","Amending"
"Legislative acts - Ordinary legislative procedure"
"Regulations of the European Parliament and of the Council","1","5"
"Directives of the European Parliament and of the Council","0","0"
"Decisions of the European Parliament and of the Council","0","0"
"Total","1","5"
"Total","1"
"Other legislative acts"
"Council regulations","3","2"
"Council directives","1","0"
"Council decisions","20","7"
"Total","24","9"
"Total","24"
"Non-legislative acts"
"Delegated acts"
"Commission delegated regulations","7","7"
"Commission delegated directives","0","0"
"Commission delegated decisions","0","0"
"Total","7","7"
"Total","7"
"Implementing acts"
"Council implementing regulations","0","3"
"Council implementing decisions","5","5"
"Commission implementing regulations","27","9"
"Commission implementing directives","0","1"
"Commission implementing decisions","6","9"
"Total","38","27"
"Total","38"
"Other acts"
"Commission regulations","0","11"
"Commission directives","0","0"
"Commission decisions","36","0"
"European Central Bank regulations","0","0"
"European Central Bank decisions","0","1"
"European Central Bank guidelines****","0","1"
"European Central Bank recommendations","0","0"
"European Central Bank opinions","6","0"
"Total","42","13"
"Total","42"
"Statistics for","2017","11"
"","Adopted acts"
"","Basic","Amending"
"Legislative acts - Ordinary legislative procedure"
"Regulations of the European Parliament and of the Council","2","3"
"Directives of the European Parliament and of the Council","1","4"
"Decisions of the European Parliament and of the Council","0","0"
"Total","3","7"
"Total","3"
"Other legislative acts"
"Council regulations","1","3"
"Council directives","0","0"
"Council decisions","28","7"
"Total","29","10"
"Total","29"
"Non-legislative acts"
"Delegated acts"
"Commission delegated regulations","8","11"
"Commission delegated directives","0","0"
"Commission delegated decisions","0","0"
"Total","8","11"
"Total","8"
"Implementing acts"
"Council implementing regulations","0","2"
"Council implementing decisions","2","2"
"Commission implementing regulations","36","18"
"Commission implementing directives","0","0"
"Commission implementing decisions","9","14"
"Total","47","36"
"Total","47"
"Other acts"
"Commission regulations","4","4"
"Commission directives","0","2"
"Commission decisions","28","2"
"European Central Bank regulations","0","2"
"European Central Bank decisions","2","2"
"European Central Bank guidelines****","1","0"
"European Central Bank recommendations","0","0"
"European Central Bank opinions","8","0"
"Total","43","12"
"Total","43"
"Statistics for","2017","12"
"","Adopted acts"
"","Basic","Amending"
"Legislative acts - Ordinary legislative procedure"
"Regulations of the European Parliament and of the Council","3","8"
"Directives of the European Parliament and of the Council","1","2"
"Decisions of the European Parliament and of the Council","0","1"
"Total","4","11"
"Total","4"
"Other legislative acts"
"Council regulations","1","4"
"Council directives","0","1"
"Council decisions","33","9"
"Total","34","14"
"Total","34"
"Non-legislative acts"
"Delegated acts"
"Commission delegated regulations","3","9"
"Commission delegated directives","0","0"
"Commission delegated decisions","0","0"
"Total","3","9"
"Total","3"
"Implementing acts"
"Council implementing regulations","0","1"
"Council implementing decisions","3","0"
"Commission implementing regulations","36","16"
"Commission implementing directives","0","0"
"Commission implementing decisions","40","10"
"Total","79","27"
"Total","79"
"Other acts"
"Commission regulations","33","4"
"Commission directives","0","0"
"Commission decisions","40","1"
"European Central Bank regulations","0","0"
"European Central Bank decisions","1","2"
"European Central Bank guidelines****","0","0"
"European Central Bank recommendations","3","0"
"European Central Bank opinions","2","0"
"Total","79","7"
"Total","79"
"Statistics for","2018","1"
"","Adopted acts"
"","Basic","Amending"
"Legislative acts - Ordinary legislative procedure"
"Regulations of the European Parliament and of the Council","0","0"
"Directives of the European Parliament and of the Council","0","0"
"Decisions of the European Parliament and of the Council","0","0"
"Total","0","0"
"Total","0"
"Other legislative acts"
"Council regulations","1","2"
"Council directives","1","0"
"Council decisions","18","3"
"Total","20","5"
"Total","20"
"Non-legislative acts"
"Delegated acts"
"Commission delegated regulations","2","4"
"Commission delegated directives","0","0"
"Commission delegated decisions","1","0"
"Total","3","4"
"Total","3"
"Implementing acts"
"Council implementing regulations","0","6"
"Council implementing decisions","0","4"
"Commission implementing regulations","26","15"
"Commission implementing directives","0","1"
"Commission implementing decisions","10","8"
"Total","36","34"
"Total","36"
"Other acts"
"Commission regulations","0","10"
"Commission directives","0","1"
"Commission decisions","21","2"
"European Central Bank regulations","1","0"
"European Central Bank decisions","0","0"
"European Central Bank guidelines****","0","0"
"European Central Bank recommendations","1","0"
"European Central Bank opinions","5","0"
"Total","28","13"
"Total","28"
"Statistics for","2018","2"
"","Adopted acts"
"","Basic","Amending"
"Legislative acts - Ordinary legislative procedure"
"Regulations of the European Parliament and of the Council","2","0"
"Directives of the European Parliament and of the Council","0","0"
"Decisions of the European Parliament and of the Council","0","0"
"Total","2","0"
"Total","2"
"Other legislative acts"
"Council regulations","1","2"
"Council directives","0","0"
"Council decisions","14","8"
"Total","15","10"
"Total","15"
"Non-legislative acts"
"Delegated acts"
"Commission delegated regulations","3","5"
"Commission delegated directives","0","3"
"Commission delegated decisions","1","0"
"Total","4","8"
"Total","4"
"Implementing acts"
"Council implementing regulations","0","5"
"Council implementing decisions","1","6"
"Commission implementing regulations","31","15"
"Commission implementing directives","0","0"
"Commission implementing decisions","11","8"
"Total","43","34"
"Total","43"
"Other acts"
"Commission regulations","4","8"
"Commission directives","0","0"
"Commission decisions","34","0"
"European Central Bank regulations","0","1"
"European Central Bank decisions","0","1"
"European Central Bank guidelines****","0","4"
"European Central Bank recommendations","0","0"
"European Central Bank opinions","6","0"
"Total","44","14"
"Total","44"
"Statistics for","2018","3"
"","Adopted acts"
"","Basic","Amending"
"Legislative acts - Ordinary legislative procedure"
"Regulations of the European Parliament and of the Council","0","1"
"Directives of the European Parliament and of the Council","0","2"
"Decisions of the European Parliament and of the Council","0","1"
"Total","0","4"
"Total","0"
"Other legislative acts"
"Council regulations","0","2"
"Council directives","0","0"
"Council decisions","14","7"
"Total","14","9"
"Total","14"
"Non-legislative acts"
"Delegated acts"
"Commission delegated regulations","3","1"
"Commission delegated directives","0","4"
"Commission delegated decisions","0","0"
"Total","3","5"
"Total","3"
"Implementing acts"
"Council implementing regulations","1","8"
"Council implementing decisions","5","5"
"Commission implementing regulations","23","19"
"Commission implementing directives","0","1"
"Commission implementing decisions","12","9"
"Total","41","42"
"Total","41"
"Other acts"
"Commission regulations","6","8"
"Commission directives","0","1"
"Commission decisions","41","5"
"European Central Bank regulations","0","0"
"European Central Bank decisions","2","0"
"European Central Bank guidelines****","0","0"
"European Central Bank recommendations","1","0"
"European Central Bank opinions","4","0"
"Total","54","14"
"Total","54"
"Statistics for","2018","4"
"","Adopted acts"
"","Basic","Amending"
"Legislative acts - Ordinary legislative procedure"
"Regulations of the European Parliament and of the Council","2","1"
"Directives of the European Parliament and of the Council","0","2"
"Decisions of the European Parliament and of the Council","2","0"
"Total","4","3"
"Total","4"
"Other legislative acts"
"Council regulations","1","1"
"Council directives","0","0"
"Council decisions","13","6"
"Total","14","7"
"Total","14"
"Non-legislative acts"
"Delegated acts"
"Commission delegated regulations","1","4"
"Commission delegated directives","0","1"
"Commission delegated decisions","0","1"
"Total","1","6"
"Total","1"
"Implementing acts"
"Council implementing regulations","0","5"
"Council implementing decisions","1","3"
"Commission implementing regulations","17","17"
"Commission implementing directives","0","0"
"Commission implementing decisions","12","7"
"Total","30","32"
"Total","30"
"Other acts"
"Commission regulations","3","5"
"Commission directives","0","0"
"Commission decisions","23","1"
"European Central Bank regulations","0","0"
"European Central Bank decisions","1","0"
"European Central Bank guidelines****","0","1"
"European Central Bank recommendations","0","0"
"European Central Bank opinions","7","0"
"Total","34","7"
"Total","34"
"Statistics for","2018","5"
"","Adopted acts"
"","Basic","Amending"
"Legislative acts - Ordinary legislative procedure"
"Regulations of the European Parliament and of the Council","4","2"
"Directives of the European Parliament and of the Council","0","6"
"Decisions of the European Parliament and of the Council","0","1"
"Total","4","9"
"Total","4"
"Other legislative acts"
"Council regulations","0","0"
"Council directives","0","1"
"Council decisions","20","6"
"Total","20","7"
"Total","20"
"Non-legislative acts"
"Delegated acts"
"Commission delegated regulations","2","5"
"Commission delegated directives","0","0"
"Commission delegated decisions","0","0"
"Total","2","5"
"Total","2"
"Implementing acts"
"Council implementing regulations","0","5"
"Council implementing decisions","4","3"
"Commission implementing regulations","15","20"
"Commission implementing directives","0","0"
"Commission implementing decisions","10","6"
"Total","29","34"
"Total","29"
"Other acts"
"Commission regulations","3","11"
"Commission directives","0","1"
"Commission decisions","27","0"
"European Central Bank regulations","0","0"
"European Central Bank decisions","0","0"
"European Central Bank guidelines****","1","0"
"European Central Bank recommendations","1","0"
"European Central Bank opinions","6","0"
"Total","38","12"
"Total","38"
"Statistics for","2018","6"
"","Adopted acts"
"","Basic","Amending"
"Legislative acts - Ordinary legislative procedure"
"Regulations of the European Parliament and of the Council","1","0"
"Directives of the European Parliament and of the Council","1","1"
"Decisions of the European Parliament and of the Council","0","0"
"Total","2","1"
"Total","2"
"Other legislative acts"
"Council regulations","0","3"
"Council directives","0","1"
"Council decisions","30","8"
"Total","30","12"
"Total","30"
"Non-legislative acts"
"Delegated acts"
"Commission delegated regulations","0","5"
"Commission delegated directives","0","0"
"Commission delegated decisions","0","1"
"Total","0","6"
"Total","0"
"Implementing acts"
"Council implementing regulations","0","5"
"Council implementing decisions","1","2"
"Commission implementing regulations","14","13"
"Commission implementing directives","0","0"
"Commission implementing decisions","13","7"
"Total","28","27"
"Total","28"
"Other acts"
"Commission regulations","3","4"
"Commission directives","0","1"
"Commission decisions","38","0"
"European Central Bank regulations","0","0"
"European Central Bank decisions","0","0"
"European Central Bank guidelines****","1","1"
"European Central Bank recommendations","0","0"
"European Central Bank opinions","3","0"
"Total","45","6"
"Total","45"
"Statistics for","2018","7"
"","Adopted acts"
"","Basic","Amending"
"Legislative acts - Ordinary legislative procedure"
"Regulations of the European Parliament and of the Council","7","2"
"Directives of the European Parliament and of the Council","0","0"
"Decisions of the European Parliament and of the Council","1","0"
"Total","8","2"
"Total","8"
"Other legislative acts"
"Council regulations","2","1"
"Council directives","0","0"
"Council decisions","24","8"
"Total","26","9"
"Total","26"
"Non-legislative acts"
"Delegated acts"
"Commission delegated regulations","11","9"
"Commission delegated directives","0","0"
"Commission delegated decisions","0","0"
"Total","11","9"
"Total","11"
"Implementing acts"
"Council implementing regulations","1","5"
"Council implementing decisions","2","2"
"Commission implementing regulations","22","19"
"Commission implementing directives","0","2"
"Commission implementing decisions","7","8"
"Total","32","36"
"Total","32"
"Other acts"
"Commission regulations","1","7"
"Commission directives","0","0"
"Commission decisions","50","2"
"European Central Bank regulations","0","0"
"European Central Bank decisions","0","0"
"European Central Bank guidelines****","0","0"
"European Central Bank recommendations","1","0"
"European Central Bank opinions","4","0"
"Total","56","9"
"Total","56"
"Statistics for","2018","8"
"","Adopted acts"
"","Basic","Amending"
"Legislative acts - Ordinary legislative procedure"
"Regulations of the European Parliament and of the Council","0","0"
"Directives of the European Parliament and of the Council","0","0"
"Decisions of the European Parliament and of the Council","0","0"
"Total","0","0"
"Total","0"
"Other legislative acts"
"Council regulations","0","1"
"Council directives","0","0"
"Council decisions","0","2"
"Total","0","3"
"Total","0"
"Non-legislative acts"
"Delegated acts"
"Commission delegated regulations","0","0"
"Commission delegated directives","0","0"
"Commission delegated decisions","0","0"
"Total","0","0"
"Total","0"
"Implementing acts"
"Council implementing regulations","0","2"
"Council implementing decisions","0","0"
"Commission implementing regulations","19","8"
"Commission implementing directives","0","0"
"Commission implementing decisions","20","4"
"Total","39","14"
"Total","39"
"Other acts"
"Commission regulations","0","2"
"Commission directives","0","0"
"Commission decisions","43","0"
"European Central Bank regulations","0","0"
"European Central Bank decisions","1","0"
"European Central Bank guidelines****","0","2"
"European Central Bank recommendations","0","0"
"European Central Bank opinions","5","0"
"Total","49","4"
"Total","49"
"Statistics for","2018","9"
"","Adopted acts"
"","Basic","Amending"
"Legislative acts - Ordinary legislative procedure"
"Regulations of the European Parliament and of the Council","1","1"
"Directives of the European Parliament and of the Council","0","0"
"Decisions of the European Parliament and of the Council","0","0"
"Total","1","1"
"Total","1"
"Other legislative acts"
"Council regulations","2","1"
"Council directives","0","0"
"Council decisions","33","4"
"Total","35","5"
"Total","35"
"Non-legislative acts"
"Delegated acts"
"Commission delegated regulations","0","0"
"Commission delegated directives","0","0"
"Commission delegated decisions","0","0"
"Total","0","0"
"Total","0"
"Implementing acts"
"Council implementing regulations","0","5"
"Council implementing decisions","1","4"
"Commission implementing regulations","17","13"
"Commission implementing directives","0","0"
"Commission implementing decisions","9","2"
"Total","27","24"
"Total","27"
"Other acts"
"Commission regulations","5","5"
"Commission directives","0","0"
"Commission decisions","32","0"
"European Central Bank regulations","0","0"
"European Central Bank decisions","0","0"
"European Central Bank guidelines****","0","0"
"European Central Bank recommendations","1","0"
"European Central Bank opinions","4","0"
"Total","42","5"
"Total","42"
"Statistics for","2018","10"
"","Adopted acts"
"","Basic","Amending"
"Legislative acts - Ordinary legislative procedure"
"Regulations of the European Parliament and of the Council","3","4"
"Directives of the European Parliament and of the Council","1","0"
"Decisions of the European Parliament and of the Council","0","1"
"Total","4","5"
"Total","4"
"Other legislative acts"
"Council regulations","3","2"
"Council directives","0","0"
"Council decisions","24","8"
"Total","27","10"
"Total","27"
"Non-legislative acts"
"Delegated acts"
"Commission delegated regulations","6","4"
"Commission delegated directives","0","0"
"Commission delegated decisions","0","0"
"Total","6","4"
"Total","6"
"Implementing acts"
"Council implementing regulations","0","4"
"Council implementing decisions","4","2"
"Commission implementing regulations","39","18"
"Commission implementing directives","0","1"
"Commission implementing decisions","18","11"
"Total","61","36"
"Total","61"
"Other acts"
"Commission regulations","2","9"
"Commission directives","0","0"
"Commission decisions","48","2"
"European Central Bank regulations","0","0"
"European Central Bank decisions","0","1"
"European Central Bank guidelines****","0","0"
"European Central Bank recommendations","2","0"
"European Central Bank opinions","3","0"
"Total","55","12"
"Total","55"
"Statistics for","2018","11"
"","Adopted acts"
"","Basic","Amending"
"Legislative acts - Ordinary legislative procedure"
"Regulations of the European Parliament and of the Council","7","4"
"Directives of the European Parliament and of the Council","0","1"
"Decisions of the European Parliament and of the Council","0","0"
"Total","7","5"
"Total","7"
"Other legislative acts"
"Council regulations","2","1"
"Council directives","0","2"
"Council decisions","28","5"
"Total","30","8"
"Total","30"
"Non-legislative acts"
"Delegated acts"
"Commission delegated regulations","1","5"
"Commission delegated directives","0","10"
"Commission delegated decisions","0","0"
"Total","1","15"
"Total","1"
"Implementing acts"
"Council implementing regulations","0","3"
"Council implementing decisions","3","3"
"Commission implementing regulations","28","18"
"Commission implementing directives","0","0"
"Commission implementing decisions","18","14"
"Total","49","38"
"Total","49"
"Other acts"
"Commission regulations","24","3"
"Commission directives","0","1"
"Commission decisions","34","0"
"European Central Bank regulations","1","0"
"European Central Bank decisions","5","1"
"European Central Bank guidelines****","0","0"
"European Central Bank recommendations","0","0"
"European Central Bank opinions","7","0"
"Total","71","5"
"Total","71"
"Statistics for","2018","12"
"","Adopted acts"
"","Basic","Amending"
"Legislative acts - Ordinary legislative procedure"
"Regulations of the European Parliament and of the Council","4","3"
"Directives of the European Parliament and of the Council","3","1"
"Decisions of the European Parliament and of the Council","0","0"
"Total","7","4"
"Total","7"
"Other legislative acts"
"Council regulations","4","6"
"Council directives","0","2"
"Council decisions","25","15"
"Total","29","23"
"Total","29"
"Non-legislative acts"
"Delegated acts"
"Commission delegated regulations","9","13"
"Commission delegated directives","0","1"
"Commission delegated decisions","0","0"
"Total","9","14"
"Total","9"
"Implementing acts"
"Council implementing regulations","0","5"
"Council implementing decisions","5","7"
"Commission implementing regulations","28","18"
"Commission implementing directives","0","0"
"Commission implementing decisions","32","5"
"Total","65","35"
"Total","65"
"Other acts"
"Commission regulations","11","5"
"Commission directives","0","0"
"Commission decisions","55","0"
"European Central Bank regulations","0","1"
"European Central Bank decisions","1","0"
"European Central Bank guidelines****","0","0"
"European Central Bank recommendations","1","0"
"European Central Bank opinions","4","0"
"Total","72","6"
"Total","72"
"Statistics for","2019","1"
"","Adopted acts"
"","Basic","Amending"
"Legislative acts - Ordinary legislative procedure"
"Regulations of the European Parliament and of the Council","6","2"
"Directives of the European Parliament and of the Council","0","1"
"Decisions of the European Parliament and of the Council","0","0"
"Total","6","3"
"Total","6"
"Other legislative acts"
"Council regulations","1","0"
"Council directives","0","0"
"Council decisions","13","5"
"Total","14","5"
"Total","14"
"Non-legislative acts"
"Delegated acts"
"Commission delegated regulations","3","5"
"Commission delegated directives","0","0"
"Commission delegated decisions","0","1"
"Total","3","6"
"Total","3"
"Implementing acts"
"Council implementing regulations","1","5"
"Council implementing decisions","0","2"
"Commission implementing regulations","26","13"
"Commission implementing directives","2","1"
"Commission implementing decisions","11","13"
"Total","40","34"
"Total","40"
"Other acts"
"Commission regulations","0","10"
"Commission directives","0","0"
"Commission decisions","28","0"
"European Central Bank regulations","0","0"
"European Central Bank decisions","3","0"
"European Central Bank guidelines****","0","0"
"European Central Bank recommendations","1","0"
"European Central Bank opinions","3","0"
"Total","35","10"
"Total","35"
"Statistics for","2019","2"
"","Adopted acts"
"","Basic","Amending"
"Legislative acts - Ordinary legislative procedure"
"Regulations of the European Parliament and of the Council","1","1"
"Directives of the European Parliament and of the Council","0","0"
"Decisions of the European Parliament and of the Council","0","0"
"Total","1","1"
"Total","1"
"Other legislative acts"
"Council regulations","0","1"
"Council directives","0","1"
"Council decisions","17","4"
"Total","17","6"
"Total","17"
"Non-legislative acts"
"Delegated acts"
